SALERNO;09818;830009818
SALERNO MARITTIMA;09819;830009819
DUOMO - VIA VERNIERI;09820;830009820
PONTECAGNANO;09821;830009821
MONTECORVINO;09822;830009822
BATTIPAGLIA;09823;830009823
EBOLI;09824;830009824
CAMPAGNA-SERRE-PERSANO;09825;830009825
CONTURSI TERME;09826;830009826
SICIGNANO DEGLI ALBURNI;09827;830009827
BUCCINO-S. GREGORIO MAGNO;09828;830009828
ROMAGNANO-VIETRI-SALVITELLE;09829;830009829
BALVANO-RICIGLIANO;09830;830009830
BELLA-MURO;09831;830009831
BARAGIANO-RUOTI;09832;830009832
PICERNO;09833;830009833
TITO;09834;830009834
PONTE S. CONO;09837;830009837
FRANCIOSA;09838;830009838
GALDO;09900;830009900
PETINA;09901;830009901
AULETTA;09902;830009902
POLLA;09903;830009903
ATENA;09904;830009904
SALA CONSILINA;09906;830009906
SASSANO-TEGGIANO;09907;830009907
PADULA;09908;830009908
MONTESANO-BUONABITACOLO;09909;830009909
CASALBUONO;09910;830009910
LAGONEGRO;09911;830009911
CASALETTO SPARTANO-BATTAGLIA;09913;830009913
PERTOSA;09914;830009914
CASTELLUCCIO;09915;830009915
BIVIO CASSINO SUD;09950;830009950
1øBIVIO CASERTA NORD;09953;830009953
NAPOLI ( TUTTE LE STAZIONI );09993;830009993
BENEVENTO ( TUTTE LE STAZIONI );09999;830009999
LUCERA EX;11000;830011000
POTENZA UNIVERSITA';11001;830011001
VACCARELLA;11002;830011002
LUCERA;13884;830013884
TERMOLI;11019;830011019
CAMPOMARINO;11020;830011020
CHIEUTI-SERRACAPRIOLA;11021;830011021
RIPALTA;11022;830011022
POGGIO IMPERIALE;11023;830011023
APRICENA;11024;830011024
S. SEVERO;11025;830011025
RIGNANO GARGANICO;11028;830011028
LESINA;11031;830011031
AMENDOLA;11051;830011051
FRATTAROLO;11053;830011053
MANFREDONIA;11054;830011054
MANFREDONIA CITTA;11055;830011055
SIPONTO;11056;830011056
FOGGIA;11100;830011100
INCORONATA;11101;830011101
ORTANOVA;11102;830011102
CERIGNOLA CAMPAGNA;11103;830011103
CANDIDA;11105;830011105
TRINITAPOLI-S. FERDINANDO DI PUGLIA;11106;830011106
MARGHERITA DI SAVOIA-OFANTINO;11107;830011107
BARLETTA;11108;830011108
BARLETTA MARITTIMA;11110;830011110
TRANI;11112;830011112
BISCEGLIE;11113;830011113
MOLFETTA;11114;830011114
GIOVINAZZO;11115;830011115
BARI S. SPIRITO;11116;830011116
BARI PALESE-MACCHIE;11118;830011118
BARI CENTRALE;11119;830011119
MARCONI;11122;830011122
MAGNA GRECIA;11123;830011123
BARI MARITTIMA;11124;830011124
BARI PARCO SUD;11125;830011125
BARI TORRE A MARE;11126;830011126
MOLA DI BARI;11127;830011127
POLIGNANO A MARE;11128;830011128
MONOPOLI;11129;830011129
FASANO;11130;830011130
CISTERNINO;11131;830011131
OSTUNI;11132;830011132
CAROVIGNO;11133;830011133
S. VITO DEI NORMANNI;11135;830011135
BRINDISI;11136;830011136
BRINDISI M.MA;11137;830011137
BRINDISI MAR. SC. B. LEVANTE;11138;830011138
TUTURANO;11140;830011140
S. PIETRO VERNOTICO;11141;830011141
SQUINZANO;11142;830011142
TREPUZZI;11143;830011143
LECCE;11145;830011145
BARI PARCO NORD;11148;830011148
BARI S. GIORGIO;11150;830011150
COZZE;11151;830011151
FONTEVECCHIA;11152;830011152
RESTINCO;11153;830011153
EGNAZIA;11154;830011154
BARI ZONA INDUSTRIALE;11156;830011156
ENZITETO CATINO;11157;830011157
CERVARO;11200;830011200
SANTUARIO INCORONATA;11201;830011201
ORDONA;11202;830011202
ASCOLI SATRIANO;11203;830011203
CANDELA-S. AGATA DI PUGLIA;11204;830011204
ROCCHETTA S. ANTONIO-LACEDONIA;11205;830011205
MELFI;11206;830011206
BARILE;11208;830011208
RIONERO-ATELLA-RIPACANDIDA;11209;830011209
FORENZA;11210;830011210
FILIANO;11211;830011211
CASTEL LAGOPESOLE;11212;830011212
PIETRAGALLA;11213;830011213
AVIGLIANO LUCANIA;11214;830011214
TIERA;11216;830011216
POTENZA SUPERIORE;11217;830011217
LEONESSA;11219;830011219
POSSIDENTE;11220;830011220
POTENZA MACCHIA ROMANA;11221;830011221
MARGHERITA DI SAVOIA;11250;830011250
S. NICOLA DI MELFI;11300;830011300
RAPOLLA-LAVELLO;11301;830011301
VENOSA-MASCHITO;11302;830011302
PALAZZO S. GERVASIO-MONTEMILONE;11303;830011303
SPINAZZOLA;11304;830011304
POGGIORSINI;11305;830011305
GRAVINA IN PUGLIA;11306;830011306
ALTAMURA;11307;830011307
CASAL SABINI;11309;830011309
SANTERAMO;11310;830011310
SPINAZZOLA CITTA';11311;830011311
GARAGNONE;11312;830011312
STABILE;11314;830011314
SAVUCO;11315;830011315
SANUCA;11316;830011316
BELLAROSA;11317;830011317
CALDERONI;11318;830011318
VACCARECCIA;11319;830011319
CANOSA DI PUGLIA;11402;830011402
MINERVINO MURGE;11403;830011403
CANNE DELLA BATTAGLIA;11406;830011406
POTENZA CENTRALE;11420;830011420
VAGLIO BASILICATA;11450;830011450
BRINDISI DI MONTAGNA;11451;830011451
TRIVIGNO;11452;830011452
ALBANO DI LUCANIA;11453;830011453
CAMPOMAGGIORE-PIETRAPERTOSA;11454;830011454
CALCIANO;11455;830011455
GRASSANO-GARAGUSO-TRICARICO;11456;830011456
SALANDRA-GROTTOLE;11457;830011457
FERRANDINA-SCALO MATERA;11458;830011458
PISTICCI;11459;830011459
BERNALDA;11460;830011460
METAPONTO;11461;830011461
GINOSA;11462;830011462
CASTELLANETA MARINA;11463;830011463
PALAGIANO-CHIATONA;11464;830011464
TARANTO;11465;830011465
TARANTO MARITTIMA;11466;830011466
BOSCO PINETO;11470;830011470
BITETTO-PALO DEL COLLE;11501;830011501
GRUMO APPULA;11502;830011502
SANNICANDRO DI BARI;11503;830011503
ACQUAVIVA DELLE FONTI;11504;830011504
GIOIA DEL COLLE;11505;830011505
S. BASILIO-MOTTOLA;11506;830011506
PALAGIANELLO;11508;830011508
PALAGIANO-MOTTOLA;11509;830011509
MASSAFRA;11510;830011510
CASTELLANETA;11511;830011511
BELLAVISTA;11512;830011512
BARI S. ANDREA;11513;830011513
CORATINI;11514;830011514
Modugno Città (ex RFI);11515;830011515
Bari Policlinico (ex);11517;830011517
NASISI;11600;830011600
MONTEIASI-MONTEMESOLA;11601;830011601
GROTTAGLIE;11602;830011602
FRANCAVILLA FONTANA;11603;830011603
ORIA;11605;830011605
LATIANO;11606;830011606
MESAGNE;11607;830011607
VILLA CASTELLI (EX);11608;830011608
BARI ( TUTTE LE STAZIONI );11699;830011699
S. NICOLA VARCO DI EBOLI;11700;830011700
ALBANELLA;11701;830011701
CAPACCIO-ROCCADASPIDE;11702;830011702
PAESTUM;11703;830011703
AGROPOLI-CASTELLABATE;11705;830011705
TORCHIARA;11706;830011706
RUTINO;11707;830011707
OMIGNANO-SALENTO;11708;830011708
VALLO DELLA LUCANIA-CASTELNUOVO;11709;830011709
CASAL VELINO;11710;830011710
ASCEA;11711;830011711
PISCIOTTA-PALINURO;11712;830011712
CAPRIOLI;11713;830011713
S. MAURO LA BRUCA;11714;830011714
CENTOLA-PALINURO MARINA DI CAMEROTA;11715;830011715
CELLE BULGHERIA-ROCCAGLORIOSA;11716;830011716
TORRE ORSAIA;11717;830011717
POLICASTRO BUSSENTINO;11718;830011718
CAPITELLO;11719;830011719
VIBONATI;11720;830011720
SAPRI;11721;830011721
ACQUAFREDDA;11722;830011722
MARATEA;11723;830011723
MARINA DI MARATEA;11724;830011724
PRAJA-AJETA-TORTORA;11725;830011725
S. NICOLA ARCELLA;11726;830011726
SCALEA-S. DOMENICA TALAO;11727;830011727
MARCELLINA-VERBICARO-ORSOMARSO;11728;830011728
GRISOLIA-SANTA MARIA;11729;830011729
CIRELLA-MAJERA';11730;830011730
DIAMANTE-BUONVICINO;11731;830011731
BELVEDERE MARITTIMO;11732;830011732
SANGINETO;11733;830011733
CAPO BONIFATI;11734;830011734
CETRARO;11735;830011735
ACQUAPPESA;11736;830011736
GUARDIA PIEMONTESE TERME;11737;830011737
FUSCALDO;11738;830011738
PAOLA;11739;830011739
S. LUCIDO MARINA;11740;830011740
FIUMEFREDDO BRUZIO;11741;830011741
LONGOBARDI;11742;830011742
BELMONTE CALABRO;11743;830011743
AMANTEA;11744;830011744
CAMPORA-S. GIOVANNI-SERRA AIELLO;11745;830011745
NOCERA TIRINESE;11746;830011746
FALERNA;11747;830011747
GIZZERIA LIDO;11748;830011748
LAMEZIA TERME CENTRALE;11749;830011749
S. PIETRO A MAIDA-MAIDA;11750;830011750
CURINGA;11751;830011751
FRANCAVILLA ANGITOLA-FILADELFIA;11752;830011752
PIZZO;11753;830011753
VIBO MARINA;11754;830011754
BRIATICO;11757;830011757
ZAMBRONE;11758;830011758
PARGHELIA;11759;830011759
TROPEA;11760;830011760
RICADI;11761;830011761
COCCORINO;11762;830011762
JOPPOLO;11763;830011763
NICOTERA;11764;830011764
ROSARNO;11765;830011765
GIOIA TAURO;11766;830011766
TAUREANA;11768;830011768
PALMI;11769;830011769
BAGNARA;11770;830011770
FAVAZZINA;11771;830011771
SCILLA;11772;830011772
VILLA S. GIOVANNI-CANNITELLO;11773;830011773
VILLA S. GIOVANNI;11774;830011774
VILLA S. GIOVANNI M.MA;11775;830011775
REGGIO DI CALABRIA CATONA;11776;830011776
REGGIO DI CALABRIA GALLICO;11777;830011777
REGGIO DI CALABRIA ARCHI;11778;830011778
REGGIO DI CALABRIA S. CATERINA;11779;830011779
REGGIO DI CALABRIA LIDO;11780;830011780
REGGIO DI CALABRIA CENTRALE;11781;830011781
REGGIO DI CALABRIA MARITTIMA;11782;830011782
ERANOVA;11784;830011784
TORREMEZZO DI FALCONARA;11785;830011785
SANTA DOMENICA;11786;830011786
ECCELLENTE;11788;830011788
VIBO VALENTIA-PIZZO;11789;830011789
MILETO;11790;830011790
MARCONIA;11800;830011800
SCANZANO JONICO-MONTALBANO JONICO;11801;830011801
POLICORO-TURSI;11802;830011802
NOVA SIRI-ROTONDELLA;11803;830011803
ROCCA IMPERIALE;11804;830011804
MONTE GIORDANO;11805;830011805
ROSETO-CAPO SPULICO;11806;830011806
AMENDOLARA-ORIOLO;11807;830011807
TREBISACCE;11808;830011808
VILLAPIANA LIDO;11809;830011809
VILLAPIANA-TORRE CERCHIARA;11810;830011810
SIBARI;11811;830011811
CORIGLIANO CALABRO;11812;830011812
ROSSANO;11813;830011813
MIRTO-CROSIA;11814;830011814
CALOPEZZATI;11815;830011815
PIETRAPAOLA;11816;830011816
MANDATORICCIO-CAMPANA;11817;830011817
CARIATI;11818;830011818
CRUCOLI;11819;830011819
CIRO';11820;830011820
TORRE MELISSA;11821;830011821
STRONGOLI;11822;830011822
CROTONE;11823;830011823
ISOLA CAPO RIZZUTO;11825;830011825
CUTRO;11826;830011826
S. LEONARDO DI CUTRO;11827;830011827
ROCCABERNARDA;11828;830011828
BOTRICELLO;11829;830011829
CROPANI;11830;830011830
SELLIA MARINA;11831;830011831
SIMERI-CRICHI;11832;830011832
CATANZARO LIDO;11833;830011833
SQUILLACE;11835;830011835
MONTEPAONE-MONTAURO;11836;830011836
SOVERATO;11837;830011837
S. SOSTENE;11839;830011839
S. ANDREA DELLO JONIO;11840;830011840
BADOLATO;11841;830011841
S. CATERINA DELLO JONIO;11842;830011842
GUARDAVALLE;11843;830011843
MONASTERACE-STILO;11844;830011844
RIACE;11845;830011845
CAULONIA;11846;830011846
ROCCELLA JONICA;11847;830011847
GIOIOSA JONICA;11848;830011848
SIDERNO;11850;830011850
LOCRI;11851;830011851
S. ILARIO DELLO JONIO;11852;830011852
ARDORE;11853;830011853
BOVALINO;11854;830011854
BIANCO;11855;830011855
FERRUZZANO;11856;830011856
BRANCALEONE;11857;830011857
CAPO SPARTIVENTO;11858;830011858
PALIZZI;11859;830011859
BOVA MARINA;11860;830011860
CONDOFURI;11861;830011861
MARINA DI S. LORENZO;11862;830011862
MELITO DI PORTO SALVO;11863;830011863
SALINE DI REGGIO;11864;830011864
MOTTA S. GIOVANNI-LAZZARO;11865;830011865
REGGIO DI CALABRIA BOCALE;11866;830011866
REGGIO DI CALABRIA PELLARO;11867;830011867
REGGIO DI CALABRIA S. GREGORIO;11868;830011868
THURIO;11869;830011869
GABELLA GRANDE;11871;830011871
AFRICO NUOVO;11872;830011872
REGGIO DI CALABRIA OMECA;11873;830011873
TOSCANO;11875;830011875
CASSANO ALLO JONIO;11900;830011900
SPEZZANO ALBANESE TERME;11901;830011901
TARSIA;11903;830011903
S. MARCO-ROGGIANO;11904;830011904
MONGRASSANO-CERVICATI;11905;830011905
TORANO-LATTARICO;11906;830011906
ACRI-BISIGNANO-LUZZI;11907;830011907
MONTALTO-ROSE;11908;830011908
CASTIGLIONE COSENTINO;11909;830011909
COSENZA;11910;830011910
LAMEZIA TERME-SAMBIASE;11950;830011950
LAMEZIA TERME-NICASTRO;11951;830011951
FEROLETO ANTICO-PIANOPOLI;11952;830011952
MARCELLINARA;11953;830011953
SETTINGIANO;11954;830011954
CARAFFA-SARROTTINO;11955;830011955
CATANZARO;11956;830011956
S. MARIA DI CATANZARO;11957;830011957
REGGIO DI CALABRIA ( T. STAZIONI );11998;830011998
FIUMARA GAZZI;12001;830012001
PALERMO CENTRALE;12002;830012002
MILI MARINA;12003;830012003
PALERMO SAMPOLO;12004;830012004
PONTE SANTO STEFANO;12005;830012005
VILLABATE-FICARAZZELLI;12006;830012006
BAGHERIA;12008;830012008
S. FLAVIA-SOLUNTO-PORTICELLO;12009;830012009
CASTELDACCIA;12010;830012010
ALTAVILLA MILICIA;12011;830012011
S. NICOLA (TONNARA);12012;830012012
TRABIA;12013;830012013
TERMINI IMERESE;12014;830012014
FIUMETORTO;12015;830012015
BUONFORNELLO;12016;830012016
CAMPOFELICE;12017;830012017
LASCARI;12018;830012018
CEFALU;12019;830012019
CASTELBUONO;12020;830012020
POLLINA-S. MAURO CASTELVERDE;12021;830012021
TUSA;12022;830012022
TORREMUZZA-REITANO;12023;830012023
S. STEFANO DI CAMASTRA-MISTRETTA;12024;830012024
CARONIA;12025;830012025
ACQUEDOLCI-S.FRATELLO;12026;830012026
S. AGATA DI MILITELLO;12027;830012027
S. MARCO D'ALUNZIO-TORRENOVA;12028;830012028
ZAPPULLA;12029;830012029
CAPO D'ORLANDO-NASO;12030;830012030
BROLO-FICARRA;12031;830012031
GIOIOSA MAREA;12033;830012033
S. GIORGIO;12034;830012034
FICARAZZI;12035;830012035
PATTI-S. PIERO PATTI;12036;830012036
OLIVERI-TINDARI;12037;830012037
FALCONE;12038;830012038
NOVARA-MONTALBANO-FURNARI;12039;830012039
TERME VIGLIATORE;12040;830012040
BARCELLONA-CASTROREALE;12041;830012041
MILAZZO;12042;830012042
S. FILIPPO-S. LUCIA;12044;830012044
PACE DEL MELA;12045;830012045
VENETICO;12047;830012047
SPADAFORA;12048;830012048
ROMETTA MESSINESE;12049;830012049
VILLAFRANCA TIRRENA-SAPONARA;12050;830012050
GESSO;12051;830012051
CAMARO;12052;830012052
TORRE DEL LAURO;12053;830012053
FONTANE BIANCHE;12054;830012054
PALERMO BRANCACCIO;12055;830012055
MONGIOVE SICULO;12056;830012056
SAN PAOLO;12059;830012059
PONTE SCHIAVO;12060;830012060
TORREGROTTA;12061;830012061
TRAPANI;12100;830012100
PACECO;12103;830012103
MARAUSA;12104;830012104
MOZIA-BIRGI;12105;830012105
SPAGNUOLA;12106;830012106
MARSALA;12107;830012107
TERRENOVE;12108;830012108
PETROSINO-STRASATTI;12109;830012109
MAZARA DEL VALLO;12110;830012110
S. NICOLA DI MAZARA;12111;830012111
CAMPOBELLO DI MAZARA;12112;830012112
CASTELVETRANO;12113;830012113
SALEMI-GIBELLINA;12114;830012114
GALLITELLO;12115;830012115
ALCAMO;12116;830012116
CASTELLAMMARE DEL GOLFO;12120;830012120
ORSA;12121;830012121
BALESTRATE;12122;830012122
TRAPPETO;12123;830012123
PARTINICO;12124;830012124
PIRAINETO;12125;830012125
CINISI-TERRASINI;12126;830012126
CARINI;12127;830012127
CAPACI;12128;830012128
ISOLA DELLE FEMMINE;12129;830012129
PALERMO PALAZZO REALE-ORLEANS;12130;830012130
PALERMO TOMMASO NATALE;12131;830012131
PALERMO S. LORENZO;12132;830012132
PUNTA RAISI;12133;830012133
PALERMO NOTARBARTOLO;12134;830012134
PALERMO VESPRI;12135;830012135
PALERMO IMPERATORE FEDERICO;12136;830012136
PALERMO FIERA;12137;830012137
PALERMO GIACHERY;12138;830012138
PALERMO CARDILLO-ZEN;12139;830012139
PALERMO FRANCIA;12140;830012140
ALCAMO DIRAMAZIONE;12150;830012150
CALATAFIMI;12151;830012151
SEGESTA TEMPIO;12152;830012152
BRUCA;12153;830012153
UMMARI;12154;830012154
FULGATORE;12155;830012155
DATTILO-NAPOLA;12156;830012156
MILO;12157;830012157
CERDA;12200;830012200
SCIARA-ALIMINUSA;12201;830012201
CAUSO;12202;830012202
MONTEMAGGIORE BELSITO;12203;830012203
ROCCAPALUMBA-ALIA;12204;830012204
LERCARA BASSA;12205;830012205
CASTRONOVO DI SICILIA;12206;830012206
CAMMARATA-S. GIOVANNI GEMINI;12207;830012207
ACQUAVIVA-CASTELTERMINI;12209;830012209
CAMPOFRANCO;12211;830012211
COMITINI;12212;830012212
AGRIGENTO BASSA;12213;830012213
PORTO EMPEDOCLE CENTRALE;12214;830012214
PORTO EMPEDOCLE M.MA;12215;830012215
AGRIGENTO CENTRALE;12216;830012216
TEMPIO VULCANO;12217;830012217
MARCATOBIANCO;12230;830012230
VALLEDOLMO;12231;830012231
VALLELUNGA;12232;830012232
VILLALBA;12233;830012233
MARIANOPOLI;12234;830012234
MIMIANI-S. CATALDO;12235;830012235
IMERA;12236;830012236
VILLAROSA;12237;830012237
ENNA;12238;830012238
LEONFORTE-PIRATO;12239;830012239
DITTAINO;12240;830012240
RADDUSA-AGIRA;12241;830012241
LIBERTINIA;12242;830012242
SPARAGOGNA;12243;830012243
CATENANUOVA-CENTURIPE;12244;830012244
MUGLIA;12245;830012245
SFERRO;12246;830012246
GERBINI;12247;830012247
PORTIERE STELLA;12248;830012248
MOTTA S. ANASTASIA;12250;830012250
S. MARTINO PIANA;12252;830012252
CALTAGIRONE;12270;830012270
GRAMMICHELE;12272;830012272
VIZZINI-LICODIA;12273;830012273
MINEO;12275;830012275
MILITELLO;12276;830012276
FILDIDONNA;12277;830012277
SCORDIA;12278;830012278
PALAGONIA;12279;830012279
MESSINA MARITTIMA;12300;830012300
MESSINA CENTRALE;12301;830012301
TREMESTIERI;12303;830012303
GALATI;12305;830012305
GIAMPILIERI;12308;830012308
SCALETTA ZANCLEA;12309;830012309
ALI TERME;12310;830012310
NIZZA DI SICILIA;12311;830012311
ROCCALUMERA-MANDANICI;12312;830012312
FURCI;12313;830012313
S. TERESA DI RIVA;12314;830012314
S. ALESSIO SICULO-FORZA D'AGRO';12315;830012315
LETOJANNI;12316;830012316
TAORMINA-GIARDINI;12317;830012317
ALCANTARA;12320;830012320
CALATABIANO;12321;830012321
FIUMEFREDDO SICILIA;12322;830012322
MASCALI;12323;830012323
GIARRE-RIPOSTO;12324;830012324
CARRUBA;12326;830012326
GUARDIA-MANGANO-S. VENERINA;12327;830012327
ACIREALE;12328;830012328
CANNIZZARO;12330;830012330
OGNINA;12331;830012331
CATANIA CENTRALE;12332;830012332
CATANIA ACQUICELLA;12337;830012337
BICOCCA;12338;830012338
PASSOMARTINO;12339;830012339
LENTINI DIRAMAZIONE;12340;830012340
LENTINI;12341;830012341
AGNONE DI SIRACUSA;12342;830012342
AGNONE BAGNI;12343;830012343
BRUCOLI;12344;830012344
AUGUSTA;12345;830012345
MEGARA-GIANNALENA;12346;830012346
PRIOLO-MELILLI;12347;830012347
SIRACUSA;12349;830012349
SIRACUSA MARITTIMA;12351;830012351
TARGIA;12353;830012353
CASTELLUCCIO SICULO;12354;830012354
CONTESSE;12355;830012355
GAGGI;12358;830012358
GRANITI;12359;830012359
MOTTA CAMASTRA;12360;830012360
FRANCAVILLA DI SICILIA;12361;830012361
CASTIGLIONE DI SICILIA;12362;830012362
MOIO-ALCANTARA-MALVAGNA;12363;830012363
RANDAZZO;12365;830012365
GOLE DI ALCANTARA;12366;830012366
ARAGONA-CALDARE;12370;830012370
COMITINI-ZOLFARE;12371;830012371
GROTTE;12372;830012372
RACALMUTO;12373;830012373
CASTROFILIPPO;12374;830012374
CANICATTI';12375;830012375
CALTANISSETTA XIRBI;12380;830012380
CALTANISSETTA CENTRALE;12381;830012381
S. CATALDO;12382;830012382
SERRADIFALCO;12383;830012383
DELIA;12384;830012384
CAMPOBELLO-RAVANUSA;12385;830012385
FAVAROTTA;12386;830012386
S. OLIVA;12387;830012387
VITUSO;12391;830012391
NISCEMI;12392;830012392
PRIOLO SOPRANO;12393;830012393
PIANA DEL SIGNORE;12394;830012394
LICATA;12400;830012400
LICATA MARITTIMA;12402;830012402
FALCONARA;12405;830012405
BUTERA;12406;830012406
GELA;12407;830012407
DIRILLO;12408;830012408
ACATE;12409;830012409
VITTORIA;12410;830012410
COMISO;12411;830012411
DONNAFUGATA;12412;830012412
GENISI;12413;830012413
RAGUSA;12414;830012414
RAGUSA IBLA;12416;830012416
MODICA;12417;830012417
SCICLI;12418;830012418
SAMPIERI;12419;830012419
POZZALLO;12420;830012420
ISPICA;12421;830012421
ROSOLINI;12422;830012422
S. PAOLO DI NOTO;12423;830012423
NOTO;12424;830012424
AVOLA;12426;830012426
CASSIBILE;12427;830012427
S. TERESA LONGARINI;12428;830012428
GELA LAGO;12429;830012429
GELA ANIC;12430;830012430
MARZAMEMI;12444;830012444
PACHINO;12445;830012445
SELINUNTE;12601;830012601
MENFI;12603;830012603
SCIACCA;12605;830012605
RIBERA;12608;830012608
PORTO EMPEDOCLE SUCCURSALE;12618;830012618
CARCACI;12775;830012775
PALERMO ( TUTTE LE STAZIONI );12792;830012792
CATANIA ( TUTTE LE STAZIONI );12796;830012796
CARINI-TORRE CIACHEA;12799;830012799
PORTO TORRES;12802;830012802
S. GIOVANNI;12804;830012804
S. GIORGIO DI SASSARI;12805;830012805
SANT'ORSOLA;12806;830012806
SASSARI;12807;830012807
ASSEMINI S.LUCIA;12808;830012808
ASSEMINI CARMINE;12809;830012809
CAGLIARI S.GILLA;12810;830012810
CANIGA;12812;830012812
TISSI-USINI;12813;830012813
SCALA DI GIOCCA;12814;830012814
CAMPOMELA;12815;830012815
PLOAGHE;12816;830012816
ARDARA;12817;830012817
PORTO TORRES MARITTIMA;12818;830012818
GOLFO ARANCI MARITTIMA;12850;830012850
CALA SABINA;12851;830012851
GOLFO ARANCI;12852;830012852
MADONNA DI CASTRO;12853;830012853
MARINELLA;12854;830012854
OLBIA;12855;830012855
ENAS;12856;830012856
MONTI-TELTI;12857;830012857
BERCHIDDA;12859;830012859
OSCHIRI;12860;830012860
OZIERI-FRAIGAS;12861;830012861
OZIERI-CHILIVANI;12862;830012862
MORES-ITTIREDDU;12864;830012864
TORRALBA;12865;830012865
GIAVE;12866;830012866
BONORVA;12867;830012867
MACOMER;12869;830012869
BORORE;12872;830012872
ABBASANTA;12873;830012873
PAULILATINO;12874;830012874
BAULADU-MILIS;12875;830012875
SOLARUSSA;12876;830012876
ORISTANO;12878;830012878
MARRUBIU-TERRALBA-ARBOREA;12879;830012879
URAS-MOGORO;12880;830012880
PABILLONIS;12881;830012881
S. GAVINO;12882;830012882
SANLURI STATO;12883;830012883
SAMASSI-SERRENTI;12885;830012885
SERRAMANNA-NURAMINIS;12886;830012886
VILLASOR;12887;830012887
DECIMOMANNU;12888;830012888
ASSEMINI;12889;830012889
CAGLIARI-ELMAS;12890;830012890
CAGLIARI;12891;830012891
RUDALZA;12895;830012895
SU CANALE;12896;830012896
S. ANNA;12897;830012897
CHIRIALZA;12899;830012899
OLBIA MARITTIMA-ISOLA BIANCA;12901;830012901
IGLESIAS;12950;830012950
VILLAMASSARGIA-DOMUSNOVAS;12952;830012952
MUSEI;12953;830012953
SILIQUA;12954;830012954
VILLASPECIOSA-UTA;12956;830012956
CIXERRI;12970;830012970
BARBUSI;12971;830012971
CARBONIA STATO;12972;830012972
MONTE ARCAU;12973;830012973
MILANO BOVISA TRANSITO;13541;830013541
MILANO TRANSITO LA LIBRERA;13542;830013542
ANCONA M.MA MOLO SUD;13543;830013543
MACCAGNO;13653;830013653
PATTI MARINA;13684;830013684
PELLEGRINI;13686;830013686
S. BERNARDINO;13687;830013687
BESANO;13702;830013702
CARBONIA SERBARIU;13703;830013703
ANCONA PIAZZA CAVOUR;13831;830013831
ANCONA PIAZZA KENNEDY;13832;830013832
OTTAVA;13833;830013833
PINO CONFINE;13966;830013966
DRUOGNO;14002;830014002
S. MARIA MAGGIORE;14003;830014003
MALESCO;14004;830014004
RE;14005;830014005
MALE';15001;830015001
TERZOLAS;15002;830015002
CALDES;15003;830015003
MOSTIZZOLO;15004;830015004
CLES;15005;830015005
TASSULLO;15006;830015006
DERMULO;15007;830015007
TAIO;15016;830015016
MOLLARO;15017;830015017
MEZZOLOMBARDO;15018;830015018
DIMARO;15021;830015021
MARILLEVA;15022;830015022
MEZZOCORONA FTM;15023;830015023
CAGLIARI MARITTIMA;16501;830016501
PORTO TORRES MARITTIMA  (FC);16503;830016503
GENOVA MARITTIMA;16504;830016504
NAPOLI MARITTIMA;16506;830016506
PALERMO MARITTIMA;16507;830016507
STAVA/STABEN;23011;830023011
PIENE FRONTIERE;23601;830023601
MILANO CADORNA;25001;830025001
MILANO AFFORI;25005;830025005
MILANO BRUZZANO;25006;830025006
CORMANO-BRUSUGLIO;25007;830025007
CUSANO MILANINO;25012;830025012
PADERNO DUGNANO;25013;830025013
PALAZZOLO MILANESE;25014;830025014
VAREDO;25015;830025015
BOVISIO MASCIAGO;25016;830025016
CESANO MADERNO;25017;830025017
SEVESO;25021;830025021
CAMNAGO TRANSITO;25022;830025022
MEDA;25025;830025025
CABIATE;25031;830025031
MARIANO COMENSE;25032;830025032
CARUGO-GIUSSANO;25033;830025033
AROSIO;25034;830025034
INVERIGO;25035;830025035
LAMBRUGO-LURAGO D'ERBA;25036;830025036
ERBA;25039;830025039
LEZZA-CARPESINO;25040;830025040
PONTE LAMBRO-CASTELMARTE;25042;830025042
CASLINO D'ERBA;25043;830025043
CANZO;25045;830025045
ASSO;25046;830025046
NOVATE MILANESE;25111;830025111
BOLLATE CENTRO;25112;830025112
BOLLATE NORD;25113;830025113
GARBAGNATE MILANESE;25114;830025114
GARBAGNATE PARCO DELLE GROANE;25115;830025115
CARONNO PERTUSELLA;25116;830025116
SARONNO SUD;25117;830025117
SARONNO;25119;830025119
GERENZANO-TURATE;25222;830025222
CISLAGO;25223;830025223
MOZZATE;25224;830025224
TRADATE;25227;830025227
VENEGONO INFERIORE;25229;830025229
VENEGONO SUPERIORE-CASTIGLIONE;25231;830025231
VEDANO OLONA;25232;830025232
MALNATE;25233;830025233
VARESE NORD;25251;830025251
VARESE CASBENO;25352;830025352
MOROSOLO CASCIAGO;25353;830025353
BARASSO-COMERIO;25362;830025362
GAVIRATE;25364;830025364
COCQUIO TREVISAGO;25365;830025365
GEMONIO;25366;830025366
CITTIGLIO;25367;830025367
LAVENO MOMBELLO LAGO;25369;830025369
LOCATE VARESINO-CARBONATE;25370;830025370
ROVELLO PORRO;25422;830025422
ROVELLASCA-MANERA;25423;830025423
LOMAZZO;25425;830025425
CASLINO AL PIANO;25426;830025426
CADORAGO;25427;830025427
FINO MORNASCO;25428;830025428
PORTICHETTO-LUISAGO;25429;830025429
GRANDATE-BRECCIA;25431;830025431
COMO CAMERLATA;25432;830025432
COMO BORGHI;25434;830025434
